"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"","1620","","1620","500","stim","single-stim-button","49","163786","0.0-48.0","dietary_decision","false","0","","Neutral","1620","taste_rating","RiceKrispyTreat","0","46","","","","",""
"","2226","","2226","500","stim","single-stim-button","50","166521","0.0-49.0","dietary_decision","false","0","","Neutral","2226","taste_rating","slimfastV","0","47","","","","",""
"","1934","","1934","500","stim","single-stim-button","51","168960","0.0-50.0","dietary_decision","false","0","","Very_Bad","1934","taste_rating","uTwix","-2","48","","","","",""
"","1815","","1815","500","stim","single-stim-button","52","171280","0.0-51.0","dietary_decision","false","0","","Good","1815","taste_rating","wheatcrisps","1","49","","","","",""
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the healthiness of each food item without regard for its taste. Press <strong>enter</strong> to begin.</p></div>","36433","13","36433","500","start_health","poldrack-text","53","208217","0.0-52.0","dietary_decision","false","0","","","","","","","","","","","",""
"","3556","","3556","500","stim","single-stim-button","54","212280","0.0-53.0","dietary_decision","false","0","","Healthy","3556","health_rating","blueberryyogart","1","0","","","","",""
"","-1","","4000","500","stim","single-stim-button","55","216795","0.0-54.0","dietary_decision","false","0","","-1","4000","health_rating","Ghiradelli","NaN","1","","","","",""
"","2650","","2650","500","stim","single-stim-button","56","219956","0.0-55.0","dietary_decision","false","0","","Neutral","2650","health_rating","ffraspsorbet","0","2","","","","",""
"","2431","","2431","500","stim","single-stim-button","57","222893","0.0-56.0","dietary_decision","false","0","","Neutral","2431","health_rating","Lindt","0","3","","","","",""
"","2763","","2763","500","stim","single-stim-button","58","226162","0.0-57.0","dietary_decision","false","0","","Healthy","2763","health_rating","sbdietbar","1","4","","","","",""
"","1259","","1259","500","stim","single-stim-button","59","227924","0.0-58.0","dietary_decision","false","0","","Very_Healthy","1259","health_rating","orange","2","5","","","","",""
"","1551","","1551","500","stim","single-stim-button","60","229988","0.0-59.0","dietary_decision","false","0","","Very_Healthy","1551","health_rating","grannysmith","2","6","","","","",""
"","2402","","2402","500","stim","single-stim-button","61","232902","0.0-60.0","dietary_decision","false","0","","Unhealthy","2402","health_rating","cookiencream","-1","7","","","","",""
"","1927","","1927","500","stim","single-stim-button","62","235338","0.0-61.0","dietary_decision","false","0","","Unhealthy","1927","health_rating","keeblerfudgestripes","-1","8","","","","",""
"","1594","","1594","500","stim","single-stim-button","63","237443","0.0-62.0","dietary_decision","false","0","","Very_Unhealthy","1594","health_rating","orangejello","-2","9","","","","",""
"","2688","","2688","500","stim","single-stim-button","64","240635","0.0-63.0","dietary_decision","false","0","","Very_Healthy","2688","health_rating","cranberries","2","10","","","","",""
"","2059","","2059","500","stim","single-stim-button","65","243197","0.0-64.0","dietary_decision","false","0","","Unhealthy","2059","health_rating","wwmuffin","-1","11","","","","",""
"","1288","","1288","500","stim","single-stim-button","66","244989","0.0-65.0","dietary_decision","false","0","","Unhealthy","1288","health_rating","keeblerrainbow","-1","12","","","","",""
"","-1","","4000","500","stim","single-stim-button","67","249515","0.0-66.0","dietary_decision","false","0","","-1","4000","health_rating","RiceKrispyTreat","NaN","13","","","","",""
"","2196","","2196","500","stim","single-stim-button","68","252228","0.0-67.0","dietary_decision","false","0","","Healthy","2196","health_rating","specialKbar","1","14","","","","",""
"","2191","","2191","500","stim","single-stim-button","69","254922","0.0-68.0","dietary_decision","false","0","","Very_Unhealthy","2191","health_rating","laysclassic","-2","15","","","","",""
"","1541","","1541","500","stim","single-stim-button","70","256968","0.0-69.0","dietary_decision","false","0","","Unhealthy","1541","health_rating","KitKat","-1","16","","","","",""
"","1707","","1707","500","stim","single-stim-button","71","259187","0.0-70.0","dietary_decision","false","0","","Unhealthy","1707","health_rating","FamousAmos","-1","17","","","","",""
"","1709","","1709","500","stim","single-stim-button","72","261408","0.0-71.0","dietary_decision","false","0","","Unhealthy","1709","health_rating","HoHo","-1","18","","","","",""
"","1143","","1143","500","stim","single-stim-button","73","263055","0.0-72.0","dietary_decision","false","0","","Unhealthy","1143","health_rating","ChipsAhoy","-1","19","","","","",""
"","1950","","1950","500","stim","single-stim-button","74","265510","0.0-73.0","dietary_decision","false","0","","Neutral","1950","health_rating","slimfastV","0","20","","","","",""
"","1400","","1400","500","stim","single-stim-button","75","267413","0.0-74.0","dietary_decision","false","0","","Very_Healthy","1400","health_rating","strawberries","2","21","","","","",""
"","1968","","1968","500","stim","single-stim-button","76","269893","0.0-75.0","dietary_decision","false","0","","Very_Unhealthy","1968","health_rating","Doritosranch","-2","22","","","","",""
"","2116","","2116","500","stim","single-stim-button","77","272513","0.0-76.0","dietary_decision","false","0","","Unhealthy","2116","health_rating","icecreamsandwich","-1","23","","","","",""
"","2634","","2634","500","stim","single-stim-button","78","275651","0.0-77.0","dietary_decision","false","0","","Very_Healthy","2634","health_rating","brocollincauliflower","2","24","","","","",""
"","3597","","3597","500","stim","single-stim-button","79","279759","0.0-78.0","dietary_decision","false","0","","Unhealthy","3597","health_rating","mixedyogart","-1","25","","","","",""
"","1700","","1700","500","stim","single-stim-button","80","281963","0.0-79.0","dietary_decision","false","0","","Very_Unhealthy","1700","health_rating","FlamingCheetos","-2","26","","","","",""
"","1094","","1094","500","stim","single-stim-button","81","283562","0.0-80.0","dietary_decision","false","0","","Very_Unhealthy","1094","health_rating","ruffles","-2","27","","","","",""
"","1773","","1773","500","stim","single-stim-button","82","285839","0.0-81.0","dietary_decision","false","0","","Very_Healthy","1773","health_rating","reddelicious","2","28","","","","",""
"","766","","766","500","stim","single-stim-button","83","287109","0.0-82.0","dietary_decision","false","0","","Very_Healthy","766","health_rating","whitegrapes","2","29","","","","",""
"","2201","","2201","500","stim","single-stim-button","84","289817","0.0-83.0","dietary_decision","false","0","","Unhealthy","2201","health_rating","butterfinger","-1","30","","","","",""
"","1367","","1367","500","stim","single-stim-button","85","291688","0.0-84.0","dietary_decision","false","0","","Very_Healthy","1367","health_rating","banana","2","31","","","","",""
"","2008","","2008","500","stim","single-stim-button","86","294201","0.0-85.0","dietary_decision","false","0","","Very_Unhealthy","2008","health_rating","cherryicecream","-2","32","","","","",""
"","1993","","1993","500","stim","single-stim-button","87","296699","0.0-86.0","dietary_decision","false","0","","Neutral","1993","health_rating","frozenyogart","0","33","","","","",""
"","1950","","1950","500","stim","single-stim-button","88","299158","0.0-87.0","dietary_decision","false","0","","Unhealthy","1950","health_rating","uToberlorone","-1","34","","","","",""
"","1779","","1779","500","stim","single-stim-button","89","301449","0.0-88.0","dietary_decision","false","0","","Very_Unhealthy","1779","health_rating","cookies","-2","35","","","","",""
"","1400","","1400","500","stim","single-stim-button","90","303354","0.0-89.0","dietary_decision","false","0","","Very_Healthy","1400","health_rating","redgrapes","2","36","","","","",""
"","2178","","2178","500","stim","single-stim-button","91","306035","0.0-90.0","dietary_decision","false","0","","Very_Unhealthy","2178","health_rating","MrsFields","-2","37","","","","",""
"","1567","","1567","500","stim","single-stim-button","92","308107","0.0-91.0","dietary_decision","false","0","","Neutral","1567","health_rating","slimfastC","0","38","","","","",""
"","2905","","2905","500","stim","single-stim-button","93","311523","0.0-92.0","dietary_decision","false","0","","Very_Healthy","2905","health_rating","raisins","2","39","","","","",""
"","2348","","2348","500","stim","single-stim-button","94","314374","0.0-93.0","dietary_decision","false","0","","Unhealthy","2348","health_rating","100Grand","-1","40","","","","",""
"","1626","","1626","500","stim","single-stim-button","95","316513","0.0-94.0","dietary_decision","false","0","","Very_Unhealthy","1626","health_rating","strussel","-2","41","","","","",""
"","1678","","1678","500","stim","single-stim-button","96","318694","0.0-95.0","dietary_decision","false","0","","Healthy","1678","health_rating","wheatcrisps","1","42","","","","",""
"","1549","","1549","500","stim","single-stim-button","97","320748","0.0-96.0","dietary_decision","false","0","","Very_Unhealthy","1549","health_rating","Oreos","-2","43","","","","",""
"","1401","","1401","500","stim","single-stim-button","98","322660","0.0-97.0","dietary_decision","false","0","","Very_Unhealthy","1401","health_rating","uTwix","-2","44","","","","",""
"","931","","931","500","stim","single-stim-button","99","324094","0.0-98.0","dietary_decision","false","0","","Very_Unhealthy","931","health_rating","wwbrownie","-2","45","","","","",""
"","978","","978","500","stim","single-stim-button","100","325582","0.0-99.0","dietary_decision","false","0","","Very_Unhealthy","978","health_rating","Reeses","-2","46","","","","",""
"","1774","","1774","500","stim","single-stim-button","101","327861","0.0-100.0","dietary_decision","false","0","","Very_Healthy","1774","health_rating","carrots","2","47","","","","",""
"","3125","","3125","500","stim","single-stim-button","102","331488","0.0-101.0","dietary_decision","false","0","","Healthy","3125","health_rating","sbcrackers","1","48","","","","",""
"","1358","","1358","500","stim","single-stim-button","103","333359","0.0-102.0","dietary_decision","false","0","","Neutral","1358","health_rating","cellery","0","49","","","","",""
"","","","","","setup test","call-function","104","333890","0.0-103.0","dietary_decision","false","0","","","","","","","","","","","",""
"<div class = dd_centerbox><p class = ""block-text"">In the next block of trials you should choose whether you would rather eat the food shown on each trial OR the food shown below. You will select response from ""Strong No"", ""No"", ""Neutral"", ""Yes"" and ""Strong Yes"". ""No"" means that you would rather eat the food below, while ""Yes"" means you would rather eat the food displayed on that trial.</p><p class = block-text>Take these decisions seriously. Imagine that at the end of the experiment you had to eat the food you chose in one random decision.</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div></div><div class = dd_referenceBox><img class = dd_Stim src = /static/experiments/dietary_decision/images/ChipsAhoy.bmp </img></div>","64528","13","64528","500","decision_text","poldrack-text","105","398420","0.0-104.0","dietary_decision","false","0","","","","","","","","","","","",""
"","-1","","4000","500","stim","single-stim-button","106","402945","0.0-105.0","dietary_decision","false","0","","-1","4000","decision","specialKbar","-3","0","ChipsAhoy","{""taste"":""NaN"",""health"":1}","{""taste"":1,""health"":-1}","",""
"","1684","","1684","500","stim","single-stim-button","107","405133","0.0-106.0","dietary_decision","false","0","","Strong_Yes","1684","decision","reddelicious","2","1","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","2010","","2010","500","stim","single-stim-button","108","407653","0.0-107.0","dietary_decision","false","0","","Strong_No","2010","decision","uTwix","-2","2","ChipsAhoy","{""taste"":-2,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1919","","1919","500","stim","single-stim-button","109","410073","0.0-108.0","dietary_decision","false","0","","Yes","1919","decision","cranberries","1","3","ChipsAhoy","{""taste"":0,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1394","","1394","500","stim","single-stim-button","110","411973","0.0-109.0","dietary_decision","false","0","","No","1394","decision","blueberryyogart","-1","4","ChipsAhoy","{""taste"":-1,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1274","","1274","500","stim","single-stim-button","111","413750","0.0-110.0","dietary_decision","false","0","","Strong_Yes","1274","decision","whitegrapes","2","5","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1488","","1488","500","stim","single-stim-button","112","415749","0.0-111.0","dietary_decision","false","0","","Yes","1488","decision","brocollincauliflower","1","6","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1152","","1152","500","stim","single-stim-button","113","417406","0.0-112.0","dietary_decision","false","0","","Strong_Yes","1152","decision","strawberries","2","7","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1578","","1578","500","stim","single-stim-button","114","419494","0.0-113.0","dietary_decision","false","0","","Neutral","1578","decision","sbcrackers","0","8","ChipsAhoy","{""taste"":""NaN"",""health"":1}","{""taste"":1,""health"":-1}","",""
"","1717","","1717","500","stim","single-stim-button","115","421715","0.0-114.0","dietary_decision","false","0","","Strong_No","1717","decision","slimfastV","-2","9","ChipsAhoy","{""taste"":0,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1531","","1531","500","stim","single-stim-button","116","423757","0.0-115.0","dietary_decision","false","0","","Strong_Yes","1531","decision","orange","2","10","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1593","","1593","500","stim","single-stim-button","117","425854","0.0-116.0","dietary_decision","false","0","","Strong_Yes","1593","decision","uToberlorone","2","11","ChipsAhoy","{""taste"":2,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1873","","1873","500","stim","single-stim-button","118","428234","0.0-117.0","dietary_decision","false","0","","Yes","1873","decision","MrsFields","1","12","ChipsAhoy","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1611","","1611","500","stim","single-stim-button","119","430349","0.0-118.0","dietary_decision","false","0","","Strong_Yes","1611","decision","carrots","2","13","ChipsAhoy","{""taste"":1,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1120","","1120","500","stim","single-stim-button","120","431978","0.0-119.0","dietary_decision","false","0","","Strong_Yes","1120","decision","grannysmith","2","14","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1443","","1443","500","stim","single-stim-button","121","433932","0.0-120.0","dietary_decision","false","0","","Strong_No","1443","decision","cookies","-2","15","ChipsAhoy","{""taste"":0,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1506","","1506","500","stim","single-stim-button","122","435943","0.0-121.0","dietary_decision","false","0","","Neutral","1506","decision","ruffles","0","16","ChipsAhoy","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1621","","1621","500","stim","single-stim-button","123","438068","0.0-122.0","dietary_decision","false","0","","Strong_No","1621","decision","laysclassic","-2","17","ChipsAhoy","{""taste"":0,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1352","","1352","500","stim","single-stim-button","124","439925","0.0-123.0","dietary_decision","false","0","","No","1352","decision","frozenyogart","-1","18","ChipsAhoy","{""taste"":0,""health"":0}","{""taste"":1,""health"":-1}","",""
"","2007","","2007","500","stim","single-stim-button","125","442442","0.0-124.0","dietary_decision","false","0","","Strong_Yes","2007","decision","Lindt","2","19","ChipsAhoy","{""taste"":2,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1426","","1426","500","stim","single-stim-button","126","444370","0.0-125.0","dietary_decision","false","0","","No","1426","decision","HoHo","-1","20","ChipsAhoy","{""taste"":-1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","-1","","4000","500","stim","single-stim-button","127","448886","0.0-126.0","dietary_decision","false","0","","-1","4000","decision","sbdietbar","-3","21","ChipsAhoy","{""taste"":1,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1309","","1309","500","stim","single-stim-button","128","450698","0.0-127.0","dietary_decision","false","0","","Neutral","1309","decision","strussel","0","22","ChipsAhoy","{""taste"":0,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1597","","1597","500","stim","single-stim-button","129","452800","0.0-128.0","dietary_decision","false","0","","Neutral","1597","decision","cellery","0","23","ChipsAhoy","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1841","","1841","500","stim","single-stim-button","130","455146","0.0-129.0","dietary_decision","false","0","","Strong_Yes","1841","decision","Ghiradelli","2","24","ChipsAhoy","{""taste"":2,""health"":""NaN""}","{""taste"":1,""health"":-1}","",""
"","1417","","1417","500","stim","single-stim-button","131","457075","0.0-130.0","dietary_decision","false","0","","No","1417","decision","orangejello","-1","25","ChipsAhoy","{""taste"":2,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1895","","1895","500","stim","single-stim-button","132","459471","0.0-131.0","dietary_decision","false","0","","Strong_No","1895","decision","icecreamsandwich","-2","26","ChipsAhoy","{""taste"":2,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1350","","1350","500","stim","single-stim-button","133","461332","0.0-132.0","dietary_decision","false","0","","Strong_Yes","1350","decision","banana","2","27","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1726","","1726","500","stim","single-stim-button","134","463570","0.0-133.0","dietary_decision","false","0","","No","1726","decision","wheatcrisps","-1","28","ChipsAhoy","{""taste"":1,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1713","","1713","500","stim","single-stim-button","135","465787","0.0-134.0","dietary_decision","false","0","","Neutral","1713","decision","100Grand","0","29","ChipsAhoy","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1637","","1637","500","stim","single-stim-button","136","467928","0.0-135.0","dietary_decision","false","0","","Strong_No","1637","decision","ffraspsorbet","-2","30","ChipsAhoy","{""taste"":""NaN"",""health"":0}","{""taste"":1,""health"":-1}","",""
"","1244","","1244","500","stim","single-stim-button","137","469686","0.0-136.0","dietary_decision","false","0","","Strong_No","1244","decision","Oreos","-2","31","ChipsAhoy","{""taste"":-2,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1400","","1400","500","stim","single-stim-button","138","471591","0.0-137.0","dietary_decision","false","0","","Strong_Yes","1400","decision","redgrapes","2","32","ChipsAhoy","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1530","","1530","500","stim","single-stim-button","139","473632","0.0-138.0","dietary_decision","false","0","","No","1530","decision","wwmuffin","-1","33","ChipsAhoy","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1072","","1072","500","stim","single-stim-button","140","475215","0.0-139.0","dietary_decision","false","0","","No","1072","decision","Reeses","-1","34","ChipsAhoy","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1303","","1303","500","stim","single-stim-button","141","477025","0.0-140.0","dietary_decision","false","0","","No","1303","decision","cherryicecream","-1","35","ChipsAhoy","{""taste"":2,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1379","","1379","500","stim","single-stim-button","142","478906","0.0-141.0","dietary_decision","false","0","","Strong_Yes","1379","decision","KitKat","2","36","ChipsAhoy","{""taste"":2,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1396","","1396","500","stim","single-stim-button","143","480806","0.0-142.0","dietary_decision","false","0","","Strong_No","1396","decision","mixedyogart","-2","37","ChipsAhoy","{""taste"":-1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1414","","1414","500","stim","single-stim-button","144","482720","0.0-143.0","dietary_decision","false","0","","Yes","1414","decision","butterfinger","1","38","ChipsAhoy","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2191","","2191","500","stim","single-stim-button","145","485416","0.0-144.0","dietary_decision","false","0","","No","2191","decision","keeblerrainbow","-1","39","ChipsAhoy","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2100","","2100","500","stim","single-stim-button","146","488022","0.0-145.0","dietary_decision","false","0","","Strong_Yes","2100","decision","cookiencream","2","40","ChipsAhoy","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2063","","2063","500","stim","single-stim-button","147","490589","0.0-146.0","dietary_decision","false","0","","Yes","2063","decision","keeblerfudgestripes","1","41","ChipsAhoy","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1022","","1022","500","stim","single-stim-button","148","492121","0.0-147.0","dietary_decision","false","0","","Yes","1022","decision","FamousAmos","1","42","ChipsAhoy","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1725","","1725","500","stim","single-stim-button","149","494351","0.0-148.0","dietary_decision","false","0","","Strong_No","1725","decision","FlamingCheetos","-2","43","ChipsAhoy","{""taste"":-1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1656","","1656","500","stim","single-stim-button","150","496510","0.0-149.0","dietary_decision","false","0","","Yes","1656","decision","Doritosranch","1","44","ChipsAhoy","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1758","","1758","500","stim","single-stim-button","151","498781","0.0-150.0","dietary_decision","false","0","","Yes","1758","decision","raisins","1","45","ChipsAhoy","{""taste"":1,""health"":2}","{""taste"":1,""health"":-1}","",""
