text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var
"<div class = centerbox><p class = ""center-block-text"">Welcome to the experiment. This task will take around 15 minutes. Press <strong>enter</strong> to begin.</p></div>",3447.0,13.0,3447.0,0.0,instruction,poldrack-text,0,3447,0.0-0.0-0.0,dietary_decision,True,1,,,,,,,,,,,,
,17788.0,,,,instruction,poldrack-instructions,1,21236,0.0-0.0-1.0,dietary_decision,False,0,"[{""page_index"":0,""viewing_time"":17788}]",,,,,,,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>",4481.0,13.0,4481.0,500.0,start_taste,poldrack-text,2,26723,0.0-1.0,dietary_decision,False,0,,,,,,,,,,,,
,-1.0,,4000.0,500.0,stim,single-stim-button,3,31242,0.0-2.0,dietary_decision,False,0,,-1,4000.0,taste_rating,sbcrackers,,0.0,,,,,
,2861.0,,2861.0,500.0,stim,single-stim-button,4,34612,0.0-3.0,dietary_decision,False,0,,Good,2861.0,taste_rating,Reeses,1.0,1.0,,,,,
,3250.0,,3250.0,500.0,stim,single-stim-button,5,38366,0.0-4.0,dietary_decision,False,0,,Good,3250.0,taste_rating,ChipsAhoy,1.0,2.0,,,,,
,3709.0,,3709.0,500.0,stim,single-stim-button,6,42586,0.0-5.0,dietary_decision,False,0,,Good,3709.0,taste_rating,raisins,1.0,3.0,,,,,
,3930.0,,3930.0,500.0,stim,single-stim-button,7,47021,0.0-6.0,dietary_decision,False,0,,Good,3930.0,taste_rating,sbdietbar,1.0,4.0,,,,,
,1805.0,,1805.0,500.0,stim,single-stim-button,8,49336,0.0-7.0,dietary_decision,False,0,,Very_Good,1805.0,taste_rating,orangejello,2.0,5.0,,,,,
,2755.0,,2755.0,500.0,stim,single-stim-button,9,52594,0.0-8.0,dietary_decision,False,0,,Neutral,2755.0,taste_rating,wwmuffin,0.0,6.0,,,,,
,1730.0,,1730.0,500.0,stim,single-stim-button,10,54825,0.0-9.0,dietary_decision,False,0,,Neutral,1730.0,taste_rating,frozenyogart,0.0,7.0,,,,,
,-1.0,,4000.0,500.0,stim,single-stim-button,11,59351,0.0-10.0,dietary_decision,False,0,,-1,4000.0,taste_rating,specialKbar,,8.0,,,,,
