text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var
"<div class = centerbox><p class = ""center-block-text"">Welcome to the experiment. This task will take around 15 minutes. Press <strong>enter</strong> to begin.</p></div>",4659.0,13.0,4659.0,0.0,instruction,poldrack-text,0,4661,0.0-0.0-0.0,dietary_decision,True,0,,,,,,,,,,,,
,15399.0,,,,instruction,poldrack-instructions,1,20060,0.0-0.0-1.0,dietary_decision,True,0,"[{""page_index"":0,""viewing_time"":15398}]",,,,,,,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the healthiness of each food item without regard for its taste. Press <strong>enter</strong> to begin.</p></div>",6289.0,13.0,6289.0,500.0,start_health,poldrack-text,2,27353,0.0-1.0,dietary_decision,True,0,,,,,,,,,,,,
,-1.0,,4000.0,500.0,stim,single-stim-button,3,31872,0.0-2.0,dietary_decision,True,0,,-1,4000.0,health_rating,MrsFields,,0.0,,,,,
,2344.0,,2344.0,500.0,stim,single-stim-button,4,34729,0.0-3.0,dietary_decision,True,0,,Unhealthy,2344.0,health_rating,cherryicecream,-1.0,1.0,,,,,
,1821.0,,1821.0,500.0,stim,single-stim-button,5,37059,0.0-4.0,dietary_decision,True,0,,Unhealthy,1821.0,health_rating,uTwix,-1.0,2.0,,,,,
,1760.0,,1760.0,500.0,stim,single-stim-button,6,39327,0.0-5.0,dietary_decision,True,0,,Very_Healthy,1760.0,health_rating,banana,2.0,3.0,,,,,
,2042.0,,2042.0,500.0,stim,single-stim-button,7,41871,0.0-6.0,dietary_decision,True,0,,Unhealthy,2042.0,health_rating,HoHo,-1.0,4.0,,,,,
,1624.0,,1624.0,500.0,stim,single-stim-button,8,44010,0.0-7.0,dietary_decision,True,0,,Unhealthy,1624.0,health_rating,KitKat,-1.0,5.0,,,,,
,2106.0,,2106.0,500.0,stim,single-stim-button,9,46619,0.0-8.0,dietary_decision,True,0,,Unhealthy,2106.0,health_rating,100Grand,-1.0,6.0,,,,,
,2302.0,,2302.0,500.0,stim,single-stim-button,10,49424,0.0-9.0,dietary_decision,True,0,,Very_Healthy,2302.0,health_rating,sbdietbar,2.0,7.0,,,,,
,2330.0,,2330.0,500.0,stim,single-stim-button,11,52261,0.0-10.0,dietary_decision,True,0,,Unhealthy,2330.0,health_rating,wwbrownie,-1.0,8.0,,,,,
,2176.0,,2176.0,500.0,stim,single-stim-button,12,54939,0.0-11.0,dietary_decision,True,0,,Neutral,2176.0,health_rating,orangejello,0.0,9.0,,,,,
