text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var
"<div class = centerbox><p class = ""center-block-text"">Welcome to the experiment. This task will take around 15 minutes. Press <strong>enter</strong> to begin.</p></div>",1002.0,13.0,1002.0,0.0,instruction,poldrack-text,0,1004,0.0-0.0-0.0,dietary_decision,True,0,,,,,,,,,,,,
,24623.0,,,,instruction,poldrack-instructions,1,25627,0.0-0.0-1.0,dietary_decision,True,0,"[{""page_index"":0,""viewing_time"":24622}]",,,,,,,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>",6867.0,13.0,6867.0,500.0,start_taste,poldrack-text,2,33496,0.0-1.0,dietary_decision,True,0,,,,,,,,,,,,
,1620.0,,1620.0,500.0,stim,single-stim-button,3,35630,0.0-2.0,dietary_decision,True,0,,Good,1620.0,taste_rating,FlamingCheetos,1.0,0.0,,,,,
,1639.0,,1639.0,500.0,stim,single-stim-button,4,37781,0.0-3.0,dietary_decision,True,0,,Good,1639.0,taste_rating,KitKat,1.0,1.0,,,,,
,1154.0,,1154.0,500.0,stim,single-stim-button,5,39444,0.0-4.0,dietary_decision,True,0,,Good,1154.0,taste_rating,wwmuffin,1.0,2.0,,,,,
,1773.0,,1773.0,500.0,stim,single-stim-button,6,41730,0.0-5.0,dietary_decision,True,0,,Good,1773.0,taste_rating,Lindt,1.0,3.0,,,,,
,2858.0,,2858.0,500.0,stim,single-stim-button,7,45097,0.0-6.0,dietary_decision,True,0,,Neutral,2858.0,taste_rating,banana,0.0,4.0,,,,,
,1616.0,,1616.0,500.0,stim,single-stim-button,8,47223,0.0-7.0,dietary_decision,True,0,,Very_Good,1616.0,taste_rating,uToberlorone,2.0,5.0,,,,,
,2090.0,,2090.0,500.0,stim,single-stim-button,9,49815,0.0-8.0,dietary_decision,True,0,,Good,2090.0,taste_rating,100Grand,1.0,6.0,,,,,
,2041.0,,2041.0,500.0,stim,single-stim-button,10,52364,0.0-9.0,dietary_decision,True,0,,Good,2041.0,taste_rating,Doritosranch,1.0,7.0,,,,,
,1228.0,,1228.0,500.0,stim,single-stim-button,11,54102,0.0-10.0,dietary_decision,True,0,,Good,1228.0,taste_rating,HoHo,1.0,8.0,,,,,
,1740.0,,1740.0,500.0,stim,single-stim-button,12,56357,0.0-11.0,dietary_decision,True,0,,Good,1740.0,taste_rating,ChipsAhoy,1.0,9.0,,,,,
